Name	ZS	DA	GG	NO	QU	SL	TA	WE	ZY
led97395	0	0	1	1	0	0	0	0	0
led97396	0	0	1	0	0	1	0	0	0
led97397	0	0	1	0	1	0	0	0	0
led97398	1	0	1	0	0	0	0	0	0
led97399	0	0	1	0	0	0	0	0	1
led97400	0	0	1	0	0	0	0	0	1
led97401	1	0	1	0	0	0	0	0	0
led97402	0	0	1	0	0	1	0	0	0
led97403	0	0	1	0	0	0	0	0	1
led97404	0	0	1	0	0	0	0	0	1
led97405	1	0	1	0	0	0	0	0	0
led97406	0	0	1	0	1	0	0	0	0
led97407	0	0	1	0	0	0	1	0	0
led97408	0	0	1	0	0	0	0	1	0
led97409	0	0	1	0	0	0	0	0	1
led97410	0	0	1	0	0	0	1	0	0
led97411	0	0	1	0	0	0	1	0	0
led97412	0	0	1	0	0	1	0	0	0
led97413	0	0	1	0	0	1	0	0	0
led97414	0	0	1	1	0	0	0	0	0
led97415	0	0	1	0	0	0	0	1	0
led97416	1	0	1	0	0	0	0	0	0
led97417	1	0	1	0	0	0	0	0	0
led97418	0	0	1	1	0	0	0	0	0
led97419	0	0	1	0	0	0	0	1	0
led97420	0	0	1	0	0	0	0	1	0
led97421	0	0	1	0	0	0	0	0	1
led97422	0	0	1	1	0	0	0	0	0
led97423	0	0	1	0	0	0	0	0	1
led97424	0	0	1	0	0	0	1	0	0
led97425	0	0	1	0	0	0	0	1	0
led97426	0	0	1	0	0	0	0	1	0
led97427	0	0	1	0	0	0	0	0	1
led97428	0	0	1	0	0	0	0	1	0
led97429	0	0	1	0	0	1	0	0	0
led97430	0	0	1	1	0	0	0	0	0
led97431	0	0	1	0	0	0	0	1	0
led97432	0	0	1	0	1	0	0	0	0
led97433	0	0	1	0	0	0	0	0	1
led97434	0	0	1	0	0	0	0	0	1
led97435	0	0	1	1	0	0	0	0	0
led97436	0	0	1	0	0	0	0	0	1
led97437	0	0	1	1	0	0	0	0	0
led97438	1	0	0	0	1	0	0	0	0
led97439	0	0	1	1	0	0	0	0	0
led97440	0	0	1	0	0	0	0	1	0
led97441	0	0	1	0	0	0	0	1	0
led97442	0	0	1	1	0	0	0	0	0
led97443	0	0	1	0	1	0	0	0	0
led97444	0	0	1	0	0	0	1	0	0
led97445	0	0	1	0	0	0	1	0	0
led97446	0	0	1	0	1	0	0	0	0
led97447	0	0	1	0	0	0	0	0	1
led97448	0	0	1	0	0	0	1	0	0
led97449	1	0	1	0	0	0	0	0	0
led97450	0	0	1	0	0	0	0	1	0
led97451	0	0	1	1	0	0	0	0	0
led97452	0	0	1	0	0	0	0	0	1
led97453	0	0	1	0	0	1	0	0	0
led97454	0	0	1	0	1	0	0	0	0
led97455	0	0	1	0	0	0	0	1	0
led97456	1	0	1	0	0	0	0	0	0
led97457	1	0	1	0	0	0	0	0	0
led97458	0	0	1	0	0	0	0	0	1
led97459	0	0	1	0	0	0	0	0	1
led97460	0	0	0	1	0	0	0	0	1
led97461	0	0	1	0	0	1	0	0	0
led97462	1	0	1	0	0	0	0	0	0
led97463	0	0	1	0	1	0	0	0	0
led97464	0	0	1	1	0	0	0	0	0
led97465	0	0	1	0	0	0	0	1	0
led97466	1	0	1	0	0	0	0	0	0
led97467	1	0	1	0	0	0	0	0	0
led97468	0	0	1	0	0	0	1	0	0
led97469	0	0	1	0	0	0	0	1	0
led97470	0	0	1	0	0	0	0	1	0
led97471	0	0	1	1	0	0	0	0	0
led97472	0	0	1	0	0	0	0	1	0
led97473	0	0	1	1	0	0	0	0	0
led97474	0	0	1	1	0	0	0	0	0
led97475	0	0	1	1	0	0	0	0	0
led97476	0	0	1	1	0	0	0	0	0
led97477	0	0	1	1	0	0	0	0	0
led97478	0	0	1	1	0	0	0	0	0
led97479	0	0	1	1	0	0	0	0	0
led97480	0	0	1	1	0	0	0	0	0
led97481	0	0	1	1	0	0	0	0	0
led97482	0	0	1	1	0	0	0	0	0
led97483	0	0	1	1	0	0	0	0	0
led97484	0	0	1	1	0	0	0	0	0
led97485	0	0	1	1	0	0	0	0	0
led97486	0	0	1	1	0	0	0	0	0
led97487	0	0	1	1	0	0	0	0	0
led97488	0	0	1	1	0	0	0	0	0
led97489	0	0	1	1	0	0	0	0	0
led97490	0	0	1	1	0	0	0	0	0
led97491	1	0	1	0	0	0	0	0	0
led97492	0	0	1	1	0	0	0	0	0
led97493	0	0	1	0	0	1	0	0	0
led97494	0	0	1	0	1	0	0	0	0
led97495	0	0	0	0	0	0	1	0	1
led97496	0	0	1	0	1	0	0	0	0
led97497	0	0	1	0	0	0	0	0	1
led97498	0	0	1	0	0	0	0	0	1
led97499	0	0	1	0	0	0	0	0	1
led97500	0	0	1	0	0	0	0	0	1
led97501	0	0	1	1	0	0	0	0	0
led97502	0	0	1	0	0	0	0	1	0
led97503	1	0	1	0	0	0	0	0	0
led97504	0	0	1	1	0	0	0	0	0
led97505	0	0	1	0	0	1	0	0	0
led97506	1	0	1	0	0	0	0	0	0
led97507	0	0	1	0	0	0	0	1	0
led97508	0	0	1	0	1	0	0	0	0
led97509	0	0	1	0	0	1	0	0	0
led97510	0	0	1	0	0	0	0	0	1
led97511	0	0	1	1	0	0	0	0	0
led97512	1	0	1	0	0	0	0	0	0
led97513	0	0	1	0	0	1	0	0	0
led97514	0	0	1	0	1	0	0	0	0
led97515	0	0	1	0	1	0	0	0	0
led97516	0	0	1	0	0	0	0	1	0
led97517	1	0	1	0	0	0	0	0	0
led97518	0	0	1	0	0	0	0	1	0
led97519	1	0	1	0	0	0	0	0	0
led97520	0	0	1	0	0	0	0	1	0
led97521	0	0	1	1	0	0	0	0	0
led97522	0	0	1	0	0	1	0	0	0
led97523	0	0	1	1	0	0	0	0	0
led97524	1	0	1	0	0	0	0	0	0
led97525	0	0	1	0	0	0	0	0	1
led97526	0	0	1	1	0	0	0	0	0
led97527	0	0	1	0	0	0	0	0	1
led97528	0	0	1	0	1	0	0	0	0
led97529	0	0	1	1	0	0	0	0	0
led97530	0	0	1	0	1	0	0	0	0
led97531	0	0	1	0	0	1	0	0	0
led97532	0	0	1	0	0	0	0	0	1
led97533	0	0	1	0	0	1	0	0	0
led97534	1	0	1	0	0	0	0	0	0
led97535	1	0	1	0	0	0	0	0	0
led97536	0	0	1	0	1	0	0	0	0
led97537	0	0	1	0	0	0	0	1	0
led97538	1	0	1	0	0	0	0	0	0
led97539	0	0	1	0	0	0	1	0	0
led97540	1	0	1	0	0	0	0	0	0
led97541	0	0	1	0	0	0	0	1	0
led97542	0	0	1	0	0	0	0	1	0
led97543	0	0	1	0	0	1	0	0	0
led97544	0	0	1	0	0	0	0	1	0
led97545	0	0	1	1	0	0	0	0	0
led97546	0	0	1	0	1	0	0	0	0
led97547	0	0	1	0	0	0	0	1	0
led97548	0	0	1	0	0	1	0	0	0
led97549	0	0	1	0	0	0	1	0	0
led97550	0	0	1	0	0	1	0	0	0
led97551	0	0	1	0	0	0	0	1	0
led97552	1	0	1	0	0	0	0	0	0
led97553	0	0	1	0	0	0	0	1	0
led97554	0	0	1	0	0	0	0	0	1
led97555	0	0	1	0	0	0	1	0	0
led97556	1	0	1	0	0	0	0	0	0
led97557	1	0	1	0	0	0	0	0	0
led97558	0	0	1	0	0	0	0	1	0
led97559	0	0	1	1	0	0	0	0	0
led97560	1	0	1	0	0	0	0	0	0
led97561	0	0	1	0	0	1	0	0	0
led97562	1	0	1	0	0	0	0	0	0
led97563	0	0	1	0	0	0	0	0	1
led97564	0	0	1	1	0	0	0	0	0
led97565	1	0	0	0	0	0	0	0	1
led97566	0	0	1	1	0	0	0	0	0
led97567	0	0	1	1	0	0	0	0	0
led97568	0	0	1	0	0	0	1	0	0
led97569	0	0	1	0	0	0	1	0	0
led97570	0	0	1	0	1	0	0	0	0
led97571	0	0	1	0	0	0	0	1	0
led97572	0	0	1	0	0	0	0	0	1
led97573	0	0	1	1	0	0	0	0	0
led97574	0	0	1	1	0	0	0	0	0
led97575	0	0	1	0	0	0	0	0	1
led97576	0	0	1	0	0	0	0	0	1
led97577	0	0	1	0	0	0	0	0	1
led97578	0	0	1	0	0	0	0	0	1
led97579	1	0	0	0	0	0	0	1	0
led97580	0	0	1	0	0	1	0	0	0
led97581	0	0	1	0	0	1	0	0	0
led97582	0	0	1	0	0	1	0	0	0
led97583	0	0	1	0	1	0	0	0	0
led97584	0	0	1	1	0	0	0	0	0
led97585	0	0	1	0	0	1	0	0	0
led97586	1	0	1	0	0	0	0	0	0
led97587	1	0	1	0	0	0	0	0	0
led97588	0	0	1	0	0	0	0	0	1
led97589	0	0	1	0	1	0	0	0	0
led97590	0	0	1	0	0	0	1	0	0
led97591	0	0	1	1	0	0	0	0	0
led97592	0	0	1	0	0	0	0	0	1
led97593	0	0	1	0	0	0	0	1	0
led97594	0	0	1	0	0	0	1	0	0
led97595	0	0	1	0	0	0	0	1	0
led97596	1	0	1	0	0	0	0	0	0
led97597	1	0	1	0	0	0	0	0	0
led97598	0	0	0	0	0	0	0	1	1
led97599	1	0	1	0	0	0	0	0	0
led97600	0	0	1	0	1	0	0	0	0
led97601	0	0	0	0	1	0	0	1	0
led97602	0	0	1	0	0	0	1	0	0
led97603	0	0	1	0	0	0	0	0	1
led97604	0	0	1	0	0	0	1	0	0
led97605	1	0	1	0	0	0	0	0	0
led97606	1	0	1	0	0	0	0	0	0
led97607	0	0	1	0	0	1	0	0	0
led97608	0	0	1	0	1	0	0	0	0
led97609	0	0	0	0	1	0	0	1	0
led97610	0	0	0	1	0	1	0	0	0
led97611	0	0	0	1	1	0	0	0	0
led97612	1	0	0	1	0	0	0	0	0
led97613	0	0	0	1	0	0	0	1	0
led97614	1	0	0	1	0	0	0	0	0
led97615	1	0	0	1	0	0	0	0	0
led97616	0	0	0	1	0	0	0	0	1
led97617	0	0	0	1	0	0	1	0	0
led97618	0	0	0	1	0	1	0	0	0
led97619	0	0	0	1	0	0	0	1	0
led97620	0	0	0	1	0	0	0	0	1
led97621	0	0	0	1	0	0	0	0	1
led97622	0	0	0	1	0	0	0	0	1
led97623	0	0	0	1	0	0	1	0	0
led97624	0	0	0	1	0	0	0	0	1
led97625	0	0	0	1	0	1	0	0	0
led97626	0	0	0	1	0	0	0	1	0
led97627	0	0	0	1	0	0	0	0	1
led97628	0	0	0	1	1	0	0	0	0
led97629	0	0	0	1	0	0	1	0	0
led97630	0	0	0	1	1	0	0	0	0
led97631	0	0	0	1	0	1	0	0	0
led97632	1	0	0	1	0	0	0	0	0
led97633	0	0	0	1	0	0	1	0	0
led97634	0	0	0	1	1	0	0	0	0
led97635	0	0	0	1	0	0	1	0	0
led97636	0	0	0	1	0	1	0	0	0
led97637	0	0	0	1	0	1	0	0	0
led97638	0	0	0	0	1	0	1	0	0
led97639	0	0	0	1	0	1	0	0	0
led97640	0	0	0	1	0	1	0	0	0
led97641	0	0	0	1	0	1	0	0	0
led97642	0	0	0	1	0	1	0	0	0
led97643	0	0	0	1	0	0	1	0	0
led97644	1	0	0	1	0	0	0	0	0
led97645	1	0	0	1	0	0	0	0	0
led97646	0	0	0	1	0	0	1	0	0
led97647	0	0	0	1	0	1	0	0	0
led97648	1	0	0	1	0	0	0	0	0
led97649	0	0	0	1	1	0	0	0	0
led97650	0	0	0	1	0	1	0	0	0
led97651	0	0	0	1	0	0	0	1	0
led97652	0	0	0	1	0	0	0	1	0
led97653	0	0	0	1	0	0	0	1	0
led97654	0	0	0	1	0	0	0	1	0
led97655	0	0	0	1	0	0	0	1	0
led97656	0	0	0	1	0	0	0	1	0
led97657	0	0	0	1	0	0	0	1	0
led97658	1	0	0	1	0	0	0	0	0
led97659	0	0	0	1	0	0	0	0	1
led97660	1	0	0	1	0	0	0	0	0
led97661	1	0	0	1	0	0	0	0	0
led97662	0	0	0	1	0	0	0	0	1
led97663	1	0	0	1	0	0	0	0	0
led97664	0	0	0	1	1	0	0	0	0
led97665	0	0	0	1	1	0	0	0	0
led97666	0	0	0	1	0	1	0	0	0
led97667	0	0	0	1	0	0	1	0	0
led97668	0	0	0	1	0	0	0	0	1
led97669	0	0	0	1	0	0	0	1	0
led97670	0	0	0	1	0	0	0	1	0
led97671	0	0	0	1	0	0	1	0	0
led97672	0	0	0	1	0	0	1	0	0
led97673	0	0	0	1	1	0	0	0	0
led97674	0	0	0	1	0	0	1	0	0
led97675	0	0	0	1	0	0	0	0	1
led97676	0	0	0	1	0	1	0	0	0
led97677	0	0	0	1	0	0	1	0	0
led97678	0	0	0	1	0	1	0	0	0
led97679	0	0	0	1	0	0	0	1	0
led97680	0	0	0	1	1	0	0	0	0
led97681	0	0	0	1	0	1	0	0	0
led97682	0	0	0	1	1	0	0	0	0
led97683	0	0	0	1	0	1	0	0	0
led97684	0	0	0	1	0	0	1	0	0
led97685	0	0	0	1	1	0	0	0	0
led97686	0	0	0	1	1	0	0	0	0
led97687	0	0	0	1	0	0	0	1	0
led97688	0	0	0	1	0	0	1	0	0
led97689	0	0	0	1	0	0	1	0	0
led97690	0	0	0	1	1	0	0	0	0
led97691	0	0	0	1	0	0	0	1	0
led97692	0	0	0	1	0	1	0	0	0
led97693	0	0	0	1	1	0	0	0	0
led97694	0	0	0	1	1	0	0	0	0
led97695	0	0	0	1	0	0	0	1	0
led97696	0	0	0	1	0	0	0	1	0
led97697	0	0	0	1	0	0	0	1	0
led97698	0	0	0	1	0	0	0	1	0
led97699	0	0	0	1	0	0	0	1	0
led97700	0	0	0	1	0	0	0	1	0
led97701	0	0	0	1	1	0	0	0	0
led97702	0	0	0	1	0	0	0	1	0
led97703	0	0	0	1	0	0	0	0	1
led97704	0	0	0	1	0	1	0	0	0
led97705	0	0	0	1	1	0	0	0	0
led97706	0	0	0	1	0	0	1	0	0
led97707	0	0	0	1	1	0	0	0	0
led97708	1	0	0	1	0	0	0	0	0
led97709	0	0	0	1	0	0	0	1	0
led97710	0	0	0	1	1	0	0	0	0
led97711	1	0	0	1	0	0	0	0	0
led97712	0	0	0	1	1	0	0	0	0
led97713	0	0	0	1	1	0	0	0	0
led97714	0	0	0	1	1	0	0	0	0
led97715	0	0	0	1	1	0	0	0	0
led97716	0	0	0	1	1	0	0	0	0
led97717	1	0	0	1	0	0	0	0	0
led97718	0	0	0	1	0	0	0	0	1
led97719	0	0	0	1	1	0	0	0	0
led97720	0	0	0	1	0	0	0	1	0
led97721	0	0	0	1	0	0	0	0	1
led97722	0	0	0	1	0	0	0	1	0
led97723	1	0	0	1	0	0	0	0	0
led97724	0	0	0	1	1	0	0	0	0
led97725	0	0	0	1	1	0	0	0	0
led97726	0	0	0	1	0	1	0	0	0
led97727	0	0	0	1	0	0	0	1	0
led97728	0	0	0	1	0	0	0	0	1
led97729	0	0	0	1	0	0	1	0	0
led97730	0	0	0	1	0	0	1	0	0
led97731	0	0	0	1	0	0	1	0	0
led97732	0	0	0	1	0	1	0	0	0
led97733	0	0	0	1	0	0	0	0	1
led97734	0	0	0	1	0	0	0	1	0
led97735	0	0	0	1	0	0	0	1	0
led97736	0	0	0	1	1	0	0	0	0
led97737	0	0	0	1	0	0	0	1	0
led97738	0	0	0	1	0	0	0	1	0
led97739	0	0	0	1	0	0	1	0	0
led97740	0	0	0	1	0	0	0	1	0
led97741	0	0	0	1	0	0	0	1	0
led97742	0	0	0	1	0	0	0	1	0
led97743	0	0	0	1	0	0	0	1	0
led97744	0	0	0	1	0	0	0	1	0
led97745	0	0	0	1	0	0	0	0	1
led97746	0	0	0	1	0	0	0	1	0
led97747	0	0	0	1	0	0	0	1	0
led97748	0	0	0	1	0	0	0	1	0
led97749	0	0	0	1	0	0	0	0	1
led97750	1	0	0	1	0	0	0	0	0
led97751	0	0	0	1	0	0	0	0	1
led97752	0	0	0	1	0	0	0	1	0
led97753	0	0	0	1	0	0	0	1	0
led97754	0	0	0	1	0	0	0	1	0
led97755	0	0	0	1	0	0	0	1	0
led97756	1	0	0	1	0	0	0	0	0
led97757	0	0	0	1	0	0	0	1	0
led97758	0	0	0	1	0	0	0	1	0
led97759	0	0	0	1	0	0	0	1	0
led97760	0	0	0	1	0	0	1	0	0
led97761	0	0	0	1	0	0	0	1	0
led97762	0	0	0	1	0	0	0	1	0
led97763	0	0	0	1	0	0	1	0	0
led97764	0	0	0	1	0	1	0	0	0
led97765	0	0	0	1	0	0	0	1	0
led97766	0	0	0	1	0	0	0	1	0
led97767	0	0	0	1	0	0	0	1	0
led97768	0	0	0	1	0	0	0	1	0
led97769	0	0	0	1	0	1	0	0	0
led97770	1	0	0	1	0	0	0	0	0
led97771	0	0	0	1	1	0	0	0	0
led97772	0	0	0	1	0	1	0	0	0
led97773	1	0	0	1	0	0	0	0	0
led97774	0	0	0	0	0	0	1	0	1
led97775	0	0	0	1	1	0	0	0	0
led97776	0	0	0	1	1	0	0	0	0
led97777	0	0	0	1	1	0	0	0	0
led97778	0	0	0	1	1	0	0	0	0
led97779	0	0	0	1	1	0	0	0	0
led97780	0	0	0	1	1	0	0	0	0
led97781	0	0	0	1	1	0	0	0	0
led97782	0	0	0	1	1	0	0	0	0
led97783	0	0	0	1	1	0	0	0	0
led97784	1	0	0	1	0	0	0	0	0
led97785	0	0	0	1	1	0	0	0	0
led97786	0	0	0	1	0	0	0	1	0
led97787	0	0	0	1	1	0	0	0	0
led97788	0	0	0	1	1	0	0	0	0
led97789	0	0	0	1	1	0	0	0	0
led97790	0	0	0	1	1	0	0	0	0
led97791	0	0	0	1	1	0	0	0	0
led97792	0	0	0	1	1	0	0	0	0
led97793	0	0	0	1	1	0	0	0	0
led97794	0	0	0	1	1	0	0	0	0
led97795	0	0	0	1	1	0	0	0	0
led97796	0	0	0	1	1	0	0	0	0
led97797	0	0	0	1	1	0	0	0	0
led97798	0	0	0	1	1	0	0	0	0
led97799	0	0	0	1	1	0	0	0	0
led97800	0	0	0	1	1	0	0	0	0
led97801	0	0	0	1	1	0	0	0	0
led97802	0	0	0	1	0	0	1	0	0
led97803	1	0	0	1	0	0	0	0	0
led97804	0	0	0	1	0	0	0	0	1
led97805	1	0	0	1	0	0	0	0	0
led97806	0	0	0	1	0	0	0	1	0
led97807	0	0	0	1	0	1	0	0	0
led97808	0	0	0	1	0	1	0	0	0
led97809	0	0	0	1	0	0	0	1	0
led97810	1	0	0	1	0	0	0	0	0
led97811	1	0	0	1	0	0	0	0	0
led97812	1	0	0	1	0	0	0	0	0
led97813	0	0	0	1	0	0	0	1	0
led97814	1	0	0	1	0	0	0	0	0
led97815	0	0	0	1	0	0	0	1	0
led97816	0	0	0	1	1	0	0	0	0
led97817	0	0	0	1	1	0	0	0	0
led97818	0	0	0	1	0	1	0	0	0
led97819	0	0	0	1	0	0	0	1	0
led97820	0	0	0	1	1	0	0	0	0
led97821	0	0	0	1	1	0	0	0	0
led97822	0	0	0	1	1	0	0	0	0
led97823	0	0	0	1	0	1	0	0	0
led97824	0	0	0	1	0	0	0	1	0
led97825	1	0	0	1	0	0	0	0	0
led97826	0	0	0	1	1	0	0	0	0
led97827	0	0	0	1	0	0	0	1	0
led97828	0	0	0	1	0	0	1	0	0
led97829	0	0	0	1	0	0	1	0	0
led97830	0	0	0	1	0	0	0	1	0
led97831	0	0	0	1	0	0	0	1	0
led97832	0	0	0	1	0	0	0	0	1
led97833	0	0	0	0	0	0	1	0	1
led97834	0	0	0	1	0	0	1	0	0
led97835	0	0	0	1	1	0	0	0	0
led97836	0	0	0	1	0	0	0	1	0
led97837	0	0	0	1	0	0	0	1	0
led97838	0	0	0	1	0	0	0	1	0
led97839	0	0	0	1	0	0	0	1	0
led97840	0	0	0	1	0	0	1	0	0
led97841	0	0	0	1	0	0	0	1	0
led97842	0	0	0	1	0	1	0	0	0
led97843	0	0	0	1	0	0	1	0	0
led97844	0	0	0	1	0	0	0	1	0
led97845	0	0	0	1	0	0	0	0	1
led97846	0	0	0	1	0	0	0	1	0
led97847	0	0	0	1	0	1	0	0	0
led97848	1	0	0	1	0	0	0	0	0
led97849	0	0	0	1	0	0	0	1	0
led97850	0	0	0	1	0	0	0	0	1
led97851	0	0	0	1	0	0	0	0	1
led97852	0	0	0	1	0	0	0	1	0
led97853	1	0	0	1	0	0	0	0	0
led97854	1	0	0	1	0	0	0	0	0
led97855	0	0	0	1	0	0	0	1	0
led97856	0	0	0	1	1	0	0	0	0
led97857	0	0	0	1	0	0	0	1	0
led97858	0	0	0	1	0	0	0	1	0
led97859	0	0	0	1	0	0	1	0	0
led97860	0	0	0	1	0	0	0	1	0
led97861	0	0	0	1	0	0	0	1	0
led97862	0	0	0	1	0	0	0	1	0
led97863	0	0	0	1	0	0	0	1	0
led97864	0	0	0	1	0	0	0	1	0
led97865	0	0	0	1	1	0	0	0	0
led97866	0	0	0	1	0	0	1	0	0
led97867	0	0	0	1	0	0	1	0	0
led97868	0	0	0	1	0	1	0	0	0
led97869	0	0	0	1	1	0	0	0	0
led97870	0	0	0	1	0	0	0	1	0
led97871	0	0	0	1	0	0	0	1	0
led97872	0	0	0	1	0	0	0	1	0
led97873	0	0	0	1	0	0	0	1	0
led97874	0	0	0	1	0	0	0	1	0
led97875	0	0	0	1	0	0	0	1	0
led97876	1	0	0	1	0	0	0	0	0
led97877	0	0	0	1	0	0	0	1	0
led97878	0	0	0	1	0	0	0	1	0
led97879	0	0	0	1	0	0	0	1	0
led97880	0	0	0	1	0	0	0	1	0
led97881	0	0	0	1	0	0	1	0	0
led97882	0	0	0	1	0	0	0	0	1
led97883	0	0	0	1	0	0	0	0	1
led97884	0	0	0	1	0	0	1	0	0
led97885	1	0	0	1	0	0	0	0	0
led97886	0	0	0	1	0	0	1	0	0
led97887	0	0	0	1	0	0	0	0	1
led97888	1	0	0	1	0	0	0	0	0
led97889	0	0	0	1	1	0	0	0	0
led97890	1	0	0	1	0	0	0	0	0
led97891	1	0	0	1	0	0	0	0	0
led97892	1	0	0	1	0	0	0	0	0
led97893	0	0	0	1	0	1	0	0	0
led97894	1	0	0	1	0	0	0	0	0
led97895	1	0	0	1	0	0	0	0	0
led97896	1	0	0	1	0	0	0	0	0
led97897	1	0	0	1	0	0	0	0	0
led97898	1	0	0	1	0	0	0	0	0
led97899	0	0	0	1	0	0	0	1	0
led97900	1	0	0	1	0	0	0	0	0
led97901	0	0	0	1	0	0	1	0	0
led97902	1	0	0	1	0	0	0	0	0
led97903	1	0	0	1	0	0	0	0	0
led97904	0	0	0	1	0	0	1	0	0
led97905	0	0	0	1	0	0	0	1	0
led97906	0	0	0	1	0	0	0	1	0
led97907	0	0	0	1	0	0	0	1	0
led97908	0	0	0	1	0	0	0	0	1
led97909	0	0	0	1	0	0	1	0	0
led97910	1	0	0	1	0	0	0	0	0
led97911	0	0	0	1	0	0	0	1	0
led97912	0	0	0	1	1	0	0	0	0
led97913	0	0	0	1	0	0	0	0	1
led97914	0	0	0	1	0	0	0	0	1
led97915	0	0	0	1	0	1	0	0	0
led97916	0	0	0	1	0	1	0	0	0
led97917	1	0	0	1	0	0	0	0	0
led97918	1	0	0	1	0	0	0	0	0
led97919	0	0	0	1	0	1	0	0	0
led97920	0	0	0	1	0	0	0	0	1
led97921	0	0	0	1	0	1	0	0	0
led97922	0	0	0	1	0	0	0	0	1
led97923	0	0	0	1	0	0	0	0	1
led97924	0	0	0	1	0	1	0	0	0
led97925	0	0	0	1	0	0	0	0	1
led97926	0	0	0	1	0	1	0	0	0
led97927	0	0	0	1	0	0	0	1	0
led97928	0	0	0	1	0	0	0	1	0
led97929	0	0	0	1	0	0	0	1	0
led97930	0	0	0	1	0	0	0	1	0
led97931	0	0	0	1	0	0	1	0	0
led97932	0	0	0	1	0	1	0	0	0
led97933	0	0	0	1	0	0	1	0	0
led97934	0	0	0	1	0	0	0	1	0
led97935	0	0	0	1	0	0	0	0	1
led97936	0	0	0	1	0	0	0	1	0
led97937	0	0	0	1	0	0	0	1	0
led97938	0	0	0	1	0	1	0	0	0
led97939	0	0	0	1	0	1	0	0	0
led97940	0	0	0	1	0	1	0	0	0
led97941	0	0	0	1	0	0	0	0	1
led97942	0	0	0	1	0	0	0	0	1
led97943	0	0	0	1	1	0	0	0	0
led97944	0	0	0	1	1	0	0	0	0
led97945	0	0	0	1	0	0	1	0	0
led97946	0	0	0	1	0	0	1	0	0
led97947	0	0	0	1	0	0	1	0	0
led97948	0	0	0	1	0	0	1	0	0
led97949	0	0	0	1	0	0	1	0	0
led97950	0	0	0	1	0	0	1	0	0
led97951	0	0	0	1	0	0	0	1	0
led97952	0	0	0	1	0	0	0	1	0
led97953	0	0	0	1	1	0	0	0	0
led97954	0	0	0	1	1	0	0	0	0
led97955	0	0	0	1	0	0	1	0	0
led97956	0	0	0	1	0	1	0	0	0
led97957	0	0	0	1	0	1	0	0	0
led97958	0	0	0	1	0	0	0	1	0
led97959	0	0	0	1	1	0	0	0	0
led97960	1	0	0	1	0	0	0	0	0
led97961	1	0	0	1	0	0	0	0	0
led97962	0	0	0	1	0	0	0	0	1
led97963	0	0	0	1	0	0	0	0	1
led97964	0	0	0	1	0	0	0	1	0
led97965	0	0	0	1	0	0	0	1	0
led97966	0	0	0	1	0	0	0	1	0
led97967	0	0	0	1	1	0	0	0	0
led97968	0	0	0	1	0	0	1	0	0
led97969	0	0	0	1	0	0	1	0	0
led97970	0	0	0	1	0	0	0	0	1
led97971	0	0	0	1	0	0	0	0	1
led97972	0	0	0	1	0	1	0	0	0
led97973	0	0	0	1	0	0	0	0	1
led97974	0	0	0	1	0	0	0	0	1
led97975	0	0	0	1	0	1	0	0	0
led97976	0	0	0	1	0	1	0	0	0
led97977	0	0	0	1	0	0	1	0	0
led97978	0	0	0	1	0	0	0	1	0
led97979	0	0	0	1	0	0	0	1	0
led97980	0	0	0	1	1	0	0	0	0
led97981	0	0	0	1	0	0	1	0	0
led97982	1	0	0	1	0	0	0	0	0
led97983	0	0	0	1	0	0	0	0	1
led97984	0	0	0	1	0	0	0	1	0
led97985	0	0	0	1	0	0	0	0	1
led97986	0	0	0	1	0	0	0	0	1
led97987	0	0	0	1	1	0	0	0	0
led97988	0	0	0	1	0	0	0	1	0
led97989	0	0	0	1	0	0	0	1	0
led97990	0	0	0	1	0	0	0	1	0
led97991	0	0	0	1	0	0	1	0	0
led97992	1	0	0	1	0	0	0	0	0
led97993	0	0	0	1	0	0	0	1	0
led97994	0	0	0	1	1	0	0	0	0
led97995	0	0	0	1	0	0	0	1	0
led97996	0	0	0	1	0	0	0	1	0
led97997	0	0	0	1	0	0	0	1	0
led97998	0	0	0	1	0	0	0	1	0
led97999	1	0	0	1	0	0	0	0	0
led98000	0	0	0	1	1	0	0	0	0
led98001	0	0	0	1	1	0	0	0	0
led98002	0	0	0	1	0	0	0	0	1
led98003	0	0	0	1	0	1	0	0	0
led98004	0	0	0	1	0	0	1	0	0
led98005	0	0	0	1	0	0	1	0	0
led98006	0	0	0	1	0	0	0	1	0
led98007	0	0	0	1	0	0	0	1	0
led98008	0	0	0	1	1	0	0	0	0
led98009	0	0	0	1	0	0	1	0	0
led98010	0	0	0	1	0	0	1	0	0
led98011	0	0	0	1	0	0	1	0	0
led98012	0	0	0	1	0	0	0	1	0
led98013	1	0	0	1	0	0	0	0	0
led98014	0	0	0	1	0	0	0	1	0
led98015	0	0	0	1	1	0	0	0	0
led98016	0	0	0	1	0	0	1	0	0
led98017	0	0	0	1	1	0	0	0	0
led98018	0	0	0	1	1	0	0	0	0
led98019	0	0	0	1	0	1	0	0	0
led98020	0	0	0	1	0	0	1	0	0
led98021	0	0	0	1	0	0	0	1	0
led98022	1	0	0	1	0	0	0	0	0
led98023	0	0	0	1	0	0	0	0	1
led98024	0	0	0	1	1	0	0	0	0
led98025	0	0	0	1	1	0	0	0	0
led98026	0	0	0	1	0	0	0	1	0
led98027	0	0	0	1	0	0	0	0	1
led98028	0	0	0	1	0	0	0	1	0
